"is_delayed","delivery_person_age","delivery_person_ratings","distance_km","order_hour","is_weekend"
TRUE,28,4.1,19.2368549999999,10,TRUE
TRUE,27,4.4,11.9515920000001,15,TRUE
FALSE,29,4.1,2.39715600000007,18,TRUE
FALSE,26,4.3,14.17248,21,TRUE
TRUE,21,4.6,22.7787540000002,22,TRUE
FALSE,21,4.1,3.91829999999994,4,TRUE
FALSE,29,4.3,2.064489,4,TRUE
TRUE,24,4.2,13.5207989999999,8,TRUE
FALSE,34,3.4,7.72293599999996,9,TRUE
TRUE,22,3.1,3.06382199999999,12,TRUE
TRUE,23,4.9,8.2649490000001,17,TRUE
FALSE,21,4.7,8.20878300000014,18,TRUE
FALSE,32,3.9,10.0432799999999,21,TRUE
FALSE,28,4.1,26.439312,2,TRUE
FALSE,38,3.2,4.41646799999997,4,TRUE
FALSE,27,3.7,13.1360729999999,4,TRUE
FALSE,25,3.3,0.154845000000053,6,FALSE
FALSE,18,3.5,12.0683640000001,7,FALSE
FALSE,41,4.5,13.70961,8,FALSE
FALSE,28,4.8,7.29159,9,FALSE
FALSE,19,3.4,1.31357400000004,20,FALSE
TRUE,27,3.1,6.459312,23,FALSE
FALSE,24,4.3,26.9853210000001,7,FALSE
FALSE,23,4.1,4.00876500000006,8,FALSE
TRUE,30,5,34.9239299999999,8,FALSE
FALSE,33,3,18.765438,9,FALSE
FALSE,24,3,33.0041849999998,12,FALSE
FALSE,31,3.7,4.26106800000013,15,FALSE
FALSE,23,3.8,9.05304900000004,22,FALSE
TRUE,21,4.1,0.166055999999944,1,FALSE
FALSE,24,4.3,33.810711,1,FALSE
TRUE,28,4.6,4.36762800000004,5,FALSE
FALSE,30,3.5,8.94881999999997,6,FALSE
FALSE,34,3.3,13.6722029999999,8,FALSE
FALSE,19,3,13.056375,8,FALSE
FALSE,25,3.2,20.589834,11,FALSE
TRUE,38,3.4,35.7335640000001,14,FALSE
FALSE,24,4.1,15.6537750000001,15,FALSE
FALSE,30,3.5,4.93383900000002,16,FALSE
TRUE,31,4.7,2.4798509999999,1,FALSE
TRUE,30,3.9,9.00276600000001,6,FALSE
TRUE,26,4.1,0.863358000000007,8,FALSE
TRUE,37,3.7,1.97047200000017,10,FALSE
FALSE,29,4.9,12.4271159999999,14,FALSE
TRUE,29,3.4,11.7360299999999,19,FALSE
TRUE,23,4.6,25.459182,20,FALSE
FALSE,18,4.5,1.89277199999996,3,FALSE
FALSE,24,3.5,26.559636,9,FALSE
TRUE,21,3,10.908192,12,FALSE
FALSE,24,4.5,11.7975240000001,15,FALSE
FALSE,22,4.4,8.97978900000006,16,FALSE
TRUE,23,4.7,8.66521500000005,19,FALSE
TRUE,29,3.6,8.08657200000011,21,FALSE
FALSE,20,3.5,2.64235499999993,2,FALSE
FALSE,31,3.9,14.4033599999999,6,TRUE
FALSE,25,3.8,12.591396,10,TRUE
FALSE,33,4.3,12.1969020000001,11,TRUE
FALSE,28,3.4,17.2962420000001,14,TRUE
FALSE,30,3.9,20.0881139999999,14,TRUE
FALSE,18,4.8,4.56087900000014,22,TRUE
FALSE,31,3.7,5.55399600000005,0,TRUE
FALSE,30,4.3,8.60305500000004,3,TRUE
FALSE,25,4.1,5.41224900000005,7,TRUE
FALSE,28,3.4,2.49794399999996,7,TRUE
TRUE,31,4.3,24.543099,7,TRUE
TRUE,27,4.4,14.2274249999999,12,TRUE
FALSE,28,3.9,23.9333760000001,12,TRUE
TRUE,23,4.9,33.1389389999999,16,TRUE
FALSE,25,3.7,14.0237400000001,21,TRUE
FALSE,34,3.2,2.91696900000007,22,TRUE
FALSE,33,4.5,0.0573870000000358,0,TRUE
FALSE,33,3.4,10.961361,1,TRUE
FALSE,23,3.1,11.8128419999998,8,FALSE
FALSE,33,3.2,9.87999900000009,8,FALSE
FALSE,30,3.2,16.2686040000002,9,FALSE
FALSE,38,3.9,19.389036,13,FALSE
FALSE,23,3.6,20.537442,14,FALSE
FALSE,27,3.7,25.716591,14,FALSE
TRUE,35,4.7,9.19568399999997,17,FALSE
TRUE,26,4.2,22.5011430000001,21,FALSE
TRUE,33,4.4,20.784528,22,FALSE
TRUE,29,3.4,10.8473640000001,0,FALSE
FALSE,24,3.9,27.540765,3,FALSE
TRUE,26,3.9,2.5744230000001,4,FALSE
FALSE,30,4.9,2.00699100000005,5,FALSE
FALSE,36,3.5,15.5795159999999,5,FALSE
FALSE,31,4.2,11.3101230000001,11,FALSE
TRUE,27,4.8,0.581306999999919,12,FALSE
FALSE,24,4.1,24.0306120000001,14,FALSE
FALSE,35,4,33.9285930000001,16,FALSE
FALSE,29,4.6,21.338085,19,FALSE
TRUE,22,4.8,33.2174160000002,22,FALSE
TRUE,25,3.6,3.65667299999994,22,FALSE
TRUE,30,3,31.851006,1,FALSE
FALSE,31,3.8,0.352313999999952,2,FALSE
TRUE,26,3.4,18.8566799999999,2,FALSE
FALSE,31,3.3,19.9319369999999,5,FALSE
FALSE,21,4.3,26.5368809999999,6,FALSE
FALSE,22,4.7,36.253488,14,FALSE
TRUE,27,3.1,26.729577,17,FALSE
TRUE,22,4.8,20.353515,19,FALSE
TRUE,27,4.6,19.0716870000001,20,FALSE
FALSE,35,3.8,3.85058999999994,20,FALSE
FALSE,34,4.3,3.54223200000002,22,FALSE
TRUE,35,3.7,1.95914999999997,22,FALSE
FALSE,31,4.4,12.5225760000001,2,FALSE
FALSE,25,4.2,17.6101500000002,9,FALSE
FALSE,35,3.9,21.5376630000001,10,FALSE
FALSE,30,4.7,4.33188599999998,14,FALSE
FALSE,30,3.9,13.392927,18,FALSE
FALSE,18,3.2,35.1694620000001,21,FALSE
TRUE,29,3.2,11.525685,2,FALSE
FALSE,19,3.7,18.88998,3,FALSE
FALSE,29,4.6,12.065256,4,FALSE
FALSE,34,4.4,16.3715010000001,11,FALSE
FALSE,33,4.5,2.17837499999995,12,FALSE
FALSE,25,3.3,17.9635739999999,13,FALSE
TRUE,28,3.1,20.7521159999998,16,FALSE
FALSE,24,3.3,7.29547500000005,19,FALSE
FALSE,23,4.4,1.43855999999996,22,FALSE
FALSE,29,3.5,0.836052000000134,23,FALSE
TRUE,32,3.4,32.9401380000001,1,FALSE
FALSE,35,4,22.883094,3,FALSE
TRUE,28,4.2,26.285355,4,FALSE
FALSE,18,3.7,20.1365100000002,8,TRUE
FALSE,21,4.6,4.77333299999987,9,TRUE
FALSE,28,3.9,11.9441549999999,11,TRUE
FALSE,35,4.2,15.007422,12,TRUE
TRUE,24,4,22.6411140000001,12,TRUE
FALSE,25,4.4,16.046715,14,TRUE
FALSE,22,3.8,7.96125299999985,14,TRUE
FALSE,30,3.8,22.469397,16,TRUE
FALSE,23,3.3,16.8192749999999,18,TRUE
TRUE,30,4.2,13.281372,21,TRUE
TRUE,29,3.4,2.84470800000012,21,TRUE
TRUE,33,4.2,9.22210200000011,22,TRUE
FALSE,27,3.8,13.3721699999999,2,TRUE
FALSE,36,4,16.6588799999999,4,TRUE
FALSE,24,4.2,27.5283329999999,6,TRUE
FALSE,28,3.1,13.1930160000001,9,TRUE
TRUE,26,3.1,11.8785539999999,13,TRUE
FALSE,32,3.2,6.69030300000005,15,TRUE
FALSE,27,3.6,12.336651,20,TRUE
FALSE,34,3.2,21.449307,21,TRUE
TRUE,26,4.3,24.665643,23,TRUE
FALSE,31,3,4.05960300000007,1,TRUE
FALSE,36,4,10.871007,5,FALSE
FALSE,26,4.6,23.973003,7,FALSE
TRUE,35,3.8,9.76056299999996,10,FALSE
FALSE,22,3.8,1.081251,12,FALSE
TRUE,32,4.1,7.726044,14,FALSE
FALSE,27,3.4,19.9680120000001,17,FALSE
FALSE,23,3.3,1.56432300000009,22,FALSE
FALSE,25,4.9,13.4011409999999,12,FALSE
FALSE,30,4.8,8.06503800000006,13,FALSE
FALSE,25,4.1,0.658229999999925,19,FALSE
FALSE,31,4.4,22.4328779999999,21,FALSE
TRUE,24,3.9,5.98800599999998,1,FALSE
FALSE,30,4.3,17.5939440000001,3,FALSE
FALSE,25,4.3,1.70229599999995,3,FALSE
FALSE,28,4,24.6489929999998,4,FALSE
FALSE,27,4.1,21.3790440000001,5,FALSE
FALSE,29,3.7,15.649224,7,FALSE
FALSE,23,4.9,15.6875190000001,10,FALSE
FALSE,31,3.5,8.07347399999986,12,FALSE
TRUE,27,5,30.4658370000001,13,FALSE
FALSE,25,4.3,0.575756999999932,14,FALSE
TRUE,30,4.6,1.57653300000002,16,FALSE
FALSE,31,3.8,14.836149,17,FALSE
FALSE,29,4.8,12.355077,22,FALSE
FALSE,21,4.9,17.3910359999999,1,FALSE
TRUE,30,3.1,14.443764,6,FALSE
FALSE,33,4.9,23.4390929999999,7,FALSE
FALSE,24,3.2,3.5336850000001,8,FALSE
TRUE,26,4.5,18.7962959999999,9,FALSE
FALSE,31,4.6,2.74192199999995,10,FALSE
TRUE,25,4.7,12.384048,12,FALSE
FALSE,22,3.6,29.654316,13,FALSE
TRUE,34,4.3,4.37595299999992,15,FALSE
FALSE,25,3.9,11.9241749999999,0,FALSE
FALSE,30,3.3,8.66599200000006,3,FALSE
FALSE,32,4.9,2.43400800000009,5,FALSE
FALSE,31,3.4,25.986321,9,FALSE
TRUE,20,4,20.6727510000001,10,FALSE
FALSE,31,3.1,34.2863459999999,11,FALSE
TRUE,26,4.3,13.378386,13,FALSE
FALSE,27,3.9,4.76467500000004,14,FALSE
TRUE,31,3.9,23.6178029999998,16,FALSE
FALSE,44,3.2,19.0874489999999,18,FALSE
FALSE,24,4.8,15.6944010000001,22,FALSE
TRUE,27,4.6,9.56131800000001,23,FALSE
TRUE,32,4,7.30402200000016,7,TRUE
FALSE,30,4.6,10.2393060000001,8,TRUE
FALSE,21,3.3,14.309454,13,TRUE
TRUE,31,4,5.86568400000004,14,TRUE
FALSE,22,3.5,4.12620300000011,18,TRUE
FALSE,28,3,19.942593,18,TRUE
FALSE,23,4.9,3.34276500000004,0,TRUE
TRUE,20,4,2.93417400000001,3,TRUE
TRUE,18,3,5.83404900000005,6,TRUE
TRUE,29,4.4,11.017194,12,TRUE
FALSE,22,3.2,32.8770900000001,15,TRUE
FALSE,29,4.9,5.65644900000007,17,TRUE
FALSE,25,4.5,15.5251260000002,19,TRUE
FALSE,27,4.9,9.04305900000003,0,TRUE
TRUE,26,4,20.120415,1,TRUE
TRUE,34,4.5,11.214774,4,TRUE
FALSE,29,3.4,5.89976100000017,4,TRUE
FALSE,18,4.4,15.3811589999998,4,TRUE
TRUE,33,3.3,12.662547,8,FALSE
FALSE,20,3.4,20.8716630000001,9,FALSE
TRUE,31,3.7,21.2790329999998,11,FALSE
FALSE,28,3.8,26.964342,11,FALSE
FALSE,25,3.4,18.8069519999999,16,FALSE
FALSE,30,4.6,28.1055330000001,18,FALSE
TRUE,38,4.9,3.57919499999996,22,FALSE
FALSE,28,5,5.87412000000003,22,FALSE
TRUE,38,4.5,0.946275000000062,22,FALSE
TRUE,29,3.3,22.779198,6,FALSE
FALSE,30,4.3,19.401912,7,FALSE
FALSE,21,4.3,12.302352,9,FALSE
FALSE,31,4.4,24.6246840000001,12,FALSE
FALSE,23,3.9,29.6799570000001,14,FALSE
FALSE,29,3.3,23.069352,16,FALSE
FALSE,19,4.3,22.1080920000001,20,FALSE
FALSE,23,3.2,36.8266919999999,21,FALSE
TRUE,19,4.8,26.952243,23,FALSE
FALSE,22,5,1.25074799999993,0,FALSE
FALSE,23,3.4,13.6019400000001,0,FALSE
TRUE,32,3.5,23.4628470000001,0,FALSE
FALSE,18,3.9,0.373625999999973,3,FALSE
FALSE,36,3.5,8.90508599999997,3,FALSE
TRUE,32,3.3,27.717921,7,FALSE
FALSE,30,4,22.4518589999999,9,FALSE
FALSE,36,4.5,16.96968,9,FALSE
FALSE,37,4.2,1.93217700000004,13,FALSE
TRUE,29,4.9,4.47551999999994,15,FALSE
FALSE,21,3.9,9.47229599999998,17,FALSE
FALSE,31,4.1,2.55555300000003,18,FALSE
FALSE,24,4.8,9.65777699999998,19,FALSE
TRUE,23,4,3.87911700000008,20,FALSE
FALSE,28,3.8,28.098318,22,FALSE
FALSE,33,4.3,9.41712899999986,22,FALSE
TRUE,19,4.9,0.281052000000047,0,FALSE
FALSE,34,4.9,20.702388,1,FALSE
FALSE,24,3.6,28.4841540000001,6,FALSE
FALSE,25,4.6,27.9295980000001,12,FALSE
FALSE,23,4.8,23.888421,17,FALSE
FALSE,29,3.7,1.68509100000001,18,FALSE
TRUE,25,4.3,4.99699800000007,21,FALSE
TRUE,20,3.5,33.4944720000001,23,FALSE
FALSE,32,3.2,4.60483499999997,0,FALSE
FALSE,32,3.5,1.65167999999998,4,FALSE
FALSE,33,4,14.4452069999999,5,FALSE
FALSE,27,4.7,2.01686999999995,9,FALSE
FALSE,29,5,29.5038000000001,10,FALSE
FALSE,30,4.1,5.49805200000011,13,FALSE
FALSE,29,4,0.97446900000006,13,FALSE
FALSE,28,4.5,33.3819179999999,14,FALSE
FALSE,31,3.2,23.7660989999999,14,FALSE
FALSE,25,4.1,3.72271800000001,15,FALSE
FALSE,33,4.4,2.31712500000002,17,FALSE
FALSE,19,4.7,21.9737819999999,19,FALSE
FALSE,25,3.3,29.818929,19,FALSE
FALSE,18,3.8,19.66587,4,FALSE
FALSE,27,4.9,13.281372,7,TRUE
FALSE,19,4.6,9.02907300000004,10,TRUE
FALSE,35,4.7,13.964355,21,TRUE
TRUE,23,3.9,10.527129,22,TRUE
FALSE,24,3.7,14.799741,23,TRUE
FALSE,29,3.4,7.81229099999993,0,TRUE
TRUE,25,3.9,10.584072,6,TRUE
TRUE,30,4,2.67898500000013,9,TRUE
FALSE,19,4.8,23.097768,9,TRUE
FALSE,32,4.5,6.73670100000003,10,TRUE
FALSE,29,4.6,7.71638699999993,18,TRUE
FALSE,25,4.3,9.98367299999999,20,TRUE
FALSE,20,5,32.8391279999999,2,TRUE
FALSE,36,3.7,1.41680400000007,4,TRUE
FALSE,29,4.4,24.0600269999999,4,TRUE
FALSE,22,4.1,8.89076700000003,6,FALSE
FALSE,38,4,5.56198799999998,7,FALSE
FALSE,25,4.9,12.0072030000001,7,FALSE
FALSE,31,3.8,31.016619,8,FALSE
FALSE,27,3.9,7.7598989999999,8,FALSE
TRUE,31,3.7,9.73092600000005,9,FALSE
TRUE,33,3.3,2.89443599999997,10,FALSE
FALSE,36,4,7.89209999999994,20,FALSE
TRUE,29,4.1,21.327096,21,FALSE
FALSE,29,4.5,22.0298369999999,21,FALSE
FALSE,35,3.5,23.9512469999999,22,FALSE
FALSE,26,4.5,2.66333400000001,1,FALSE
FALSE,20,5,30.0282749999999,4,FALSE
TRUE,29,3.8,4.2713909999999,7,FALSE
FALSE,33,4.7,8.05338299999991,20,FALSE
FALSE,21,3.4,1.88766600000003,2,FALSE
TRUE,35,4.7,4.97835000000003,4,FALSE
FALSE,23,4.7,0.239204999999817,9,FALSE
FALSE,28,3.4,26.636559,11,FALSE
FALSE,29,3.7,3.51470400000011,11,FALSE
FALSE,33,4.8,3.32378400000005,11,FALSE
FALSE,39,4.5,22.8943050000001,19,FALSE
FALSE,30,3.1,6.99855000000005,22,FALSE
TRUE,22,4.1,0.0733709999999039,1,FALSE
FALSE,34,3.7,15.50004,4,FALSE
FALSE,29,3.2,25.8060569999999,9,FALSE
FALSE,23,3.1,13.5089219999999,19,FALSE
TRUE,30,4,6.72060600000005,20,FALSE
FALSE,18,3.3,9.35374799999998,21,FALSE
FALSE,36,4.5,27.708153,22,FALSE
FALSE,21,4.6,8.17215300000015,22,FALSE
FALSE,29,5,9.1098810000001,22,FALSE
FALSE,28,3.8,4.108443,0,FALSE
FALSE,25,3.2,7.76966700000008,0,FALSE
FALSE,26,3.1,24.5426550000002,0,FALSE
FALSE,23,4.5,11.757009,0,FALSE
FALSE,29,3.9,7.38494099999994,1,FALSE
FALSE,37,4.8,33.1285050000001,9,FALSE
FALSE,33,4,3.17881800000009,10,FALSE
FALSE,29,3.7,28.8561149999999,21,FALSE
TRUE,26,4,12.6279150000001,2,FALSE
TRUE,31,4.4,17.048157,3,FALSE
TRUE,19,3,16.070913,5,FALSE
TRUE,25,3.3,22.2228660000002,6,TRUE
FALSE,36,4.3,17.460522,9,TRUE
TRUE,24,4.1,6.90897299999986,10,TRUE
TRUE,30,3.3,8.60349899999991,11,TRUE
FALSE,29,4.4,13.39992,17,TRUE
TRUE,24,4.6,7.76955599999997,23,TRUE
FALSE,24,3.3,9.217773,0,TRUE
TRUE,32,3.4,0.273614999999895,9,TRUE
FALSE,36,5,15.652554,11,TRUE
TRUE,18,4.2,5.17226700000002,13,TRUE
FALSE,29,4.8,13.085457,13,TRUE
FALSE,28,3.8,9.61426500000001,14,TRUE
FALSE,30,3.5,18.510582,15,TRUE
FALSE,27,4,5.50959599999995,20,TRUE
TRUE,34,4.8,0.145854000000078,0,TRUE
FALSE,29,4.5,24.003861,5,FALSE
FALSE,28,3.6,24.095214,8,FALSE
TRUE,28,3.9,13.5286799999999,9,FALSE
FALSE,27,4.6,2.15007000000004,14,FALSE
TRUE,29,5,13.3668420000002,14,FALSE
FALSE,24,4.4,10.2485189999999,21,FALSE
FALSE,33,4.8,0.245421000000094,21,FALSE
FALSE,31,4.5,19.613256,21,FALSE
FALSE,37,4.6,0.771782999999925,23,FALSE
FALSE,25,3.8,6.21122699999993,0,FALSE
FALSE,29,4.2,35.609577,0,FALSE
FALSE,23,3.5,2.95026899999999,4,FALSE
FALSE,31,3.3,22.430991,9,FALSE
FALSE,36,4.8,5.68175699999986,11,FALSE
FALSE,29,3.6,1.59207300000002,14,FALSE
FALSE,27,5,9.46108500000009,16,FALSE
TRUE,19,4.7,32.916828,16,FALSE
FALSE,31,3,16.2318629999999,16,FALSE
FALSE,18,4.3,21.795738,18,FALSE
FALSE,25,4.1,4.86701699999995,18,FALSE
FALSE,32,5,25.7744219999999,19,FALSE
FALSE,23,3.4,0.118880999999956,22,FALSE
FALSE,29,4.5,0.435563999999955,23,FALSE
FALSE,28,4.2,3.75923700000008,2,FALSE
TRUE,32,4.4,8.40003600000016,3,FALSE
TRUE,33,4.1,11.6207010000001,4,FALSE
FALSE,34,4.2,16.4020259999999,8,FALSE
FALSE,28,4.7,24.5514239999999,14,FALSE
FALSE,32,3.8,10.153614,17,FALSE
TRUE,28,3.2,9.79241999999997,18,FALSE
FALSE,24,3.5,5.33843400000008,19,FALSE
FALSE,25,4.5,15.264831,20,FALSE
FALSE,27,4.1,3.38183699999998,21,FALSE
FALSE,30,3.7,18.2770379999999,0,FALSE
FALSE,23,4,10.8603509999999,0,FALSE
TRUE,18,4.2,15.1456169999999,3,FALSE
FALSE,32,3.9,7.94449199999997,4,FALSE
FALSE,27,3.6,4.45021199999995,15,FALSE
TRUE,24,4.7,36.335406,16,FALSE
FALSE,24,4.8,22.603485,18,FALSE
TRUE,34,3.7,4.52058599999993,19,FALSE
FALSE,19,3.4,15.7578930000001,23,FALSE
TRUE,28,3.6,6.13996500000002,2,FALSE
TRUE,31,4.8,15.9685710000001,3,FALSE
TRUE,28,3.3,25.544319,10,FALSE
TRUE,19,4.6,14.437992,13,FALSE
FALSE,35,4.1,15.4811699999999,21,FALSE
FALSE,31,3.8,9.66155100000011,22,FALSE
FALSE,25,3.5,0.959594999999952,22,FALSE
FALSE,31,3.4,2.37562200000002,23,FALSE
FALSE,29,4.6,13.490829,1,FALSE
FALSE,23,4.3,2.18292600000009,2,FALSE
FALSE,34,4.4,27.086331,14,TRUE
TRUE,21,4.3,10.3547459999999,14,TRUE
FALSE,25,3.5,5.84414999999998,17,TRUE
FALSE,27,5,13.4304449999999,21,TRUE
TRUE,27,3.2,27.7564380000001,21,TRUE
FALSE,30,3.9,2.69308200000003,21,TRUE
TRUE,28,3.4,11.471184,0,TRUE
FALSE,28,4.3,3.80330400000003,6,TRUE
FALSE,23,4.7,8.08712700000009,8,TRUE
TRUE,27,4.5,10.146177,16,TRUE
FALSE,24,3.6,6.25007700000004,16,TRUE
TRUE,21,3.8,20.221536,17,TRUE
FALSE,31,4.9,18.9573570000001,17,TRUE
FALSE,28,3.9,5.94072000000008,17,TRUE
TRUE,34,3.9,1.73914799999998,22,TRUE
FALSE,25,4.3,21.1216349999999,0,TRUE
TRUE,35,4.9,17.1023249999999,1,TRUE
FALSE,32,5,26.330754,4,TRUE
FALSE,27,3.6,10.429227,5,TRUE
TRUE,23,4.9,11.203785,12,FALSE
TRUE,33,3.3,6.36496200000003,15,FALSE
FALSE,19,4.7,29.094654,21,FALSE
TRUE,24,4,9.04361400000001,21,FALSE
FALSE,25,4,8.87311800000003,2,FALSE
FALSE,28,3.5,6.861354,7,FALSE
FALSE,26,4.3,3.93028800000004,8,FALSE
FALSE,29,3.1,16.380825,9,FALSE
TRUE,32,4.4,3.068817,10,FALSE
FALSE,29,3.8,31.7149199999999,11,FALSE
FALSE,24,4.2,23.128071,16,FALSE
FALSE,21,3.7,2.60628000000012,16,FALSE
TRUE,22,4,7.75878899999994,17,FALSE
FALSE,20,4.9,18.946368,20,FALSE
TRUE,29,3.9,17.2106609999998,21,FALSE
TRUE,19,3.5,6.00421199999988,22,FALSE
FALSE,21,3.2,9.06792299999995,0,FALSE
FALSE,29,4.7,0.765789000000073,0,FALSE
FALSE,37,4.2,11.565756,4,FALSE
FALSE,22,3.3,7.17470699999993,7,FALSE
FALSE,18,3.1,4.95137699999991,7,FALSE
FALSE,18,4.7,8.319894,10,FALSE
FALSE,22,3.4,13.3202220000001,11,FALSE
FALSE,31,4.8,13.496157,15,FALSE
FALSE,33,5,0.805638000000023,15,FALSE
FALSE,28,4.6,20.0694660000001,16,FALSE
TRUE,25,3.8,9.00787199999994,18,FALSE
FALSE,31,4.8,2.92928999999992,19,FALSE
FALSE,29,3.9,6.33388199999982,20,FALSE
TRUE,25,3,1.17204900000007,0,FALSE
FALSE,29,4.5,5.04095399999991,1,FALSE
FALSE,24,4.6,15.2870309999999,2,FALSE
FALSE,30,3.7,1.90886699999994,7,FALSE
FALSE,33,4.2,13.60971,9,FALSE
FALSE,27,4.8,4.73614799999989,11,FALSE
FALSE,24,4.4,5.48217899999996,13,FALSE
FALSE,24,3.7,29.0181749999999,22,FALSE
FALSE,35,3.2,0.424352999999867,7,FALSE
FALSE,25,4.5,11.4701850000001,9,FALSE
TRUE,33,3.5,20.5159079999999,16,FALSE
FALSE,30,3.5,11.2014539999999,17,FALSE
FALSE,18,4.5,14.06703,18,FALSE
FALSE,28,4.2,32.3288610000001,23,FALSE
FALSE,29,3.4,3.16560899999992,2,FALSE
TRUE,35,4,0.643133999999984,5,FALSE
FALSE,41,3.6,3.6077219999999,6,TRUE
TRUE,22,3.2,34.408224,7,TRUE
FALSE,20,3.2,19.1277419999999,8,TRUE
TRUE,28,4.6,17.7920789999999,10,TRUE
FALSE,20,3,7.24874399999993,13,TRUE
FALSE,24,4,3.40714499999997,13,TRUE
TRUE,21,5,18.8169420000001,16,TRUE
TRUE,21,3.7,0.458208000000162,18,TRUE
FALSE,24,3.4,13.4561970000001,20,TRUE
TRUE,18,3.2,14.7534540000001,21,TRUE
FALSE,21,4.7,0.162725999999873,22,TRUE
TRUE,33,3.4,3.05238900000007,3,TRUE
FALSE,21,3.8,6.69030300000005,5,TRUE
TRUE,30,4.2,20.6505509999999,6,TRUE
FALSE,39,3.3,26.255607,9,TRUE
FALSE,34,4.9,19.104987,13,TRUE
TRUE,26,4.1,5.98489799999994,13,TRUE
TRUE,36,3.5,6.68186699999986,18,TRUE
FALSE,19,5,20.029728,18,TRUE
FALSE,30,4.1,9.30957000000011,21,TRUE
FALSE,25,4,14.0327310000001,3,TRUE
FALSE,25,4.9,6.07614000000008,4,TRUE
TRUE,24,3.9,28.4080080000001,5,TRUE
TRUE,23,4.3,33.6063599999999,11,FALSE
TRUE,25,3.6,28.982433,15,FALSE
TRUE,24,4.5,31.748331,10,FALSE
FALSE,32,4.8,0.0313020000000375,11,FALSE
FALSE,26,4.8,6.15761400000003,12,FALSE
FALSE,27,4.1,15.5885069999998,13,FALSE
FALSE,28,3.9,5.17026899999994,14,FALSE
FALSE,32,4.7,0.731046000000047,15,FALSE
FALSE,25,3.6,10.8084029999999,17,FALSE
TRUE,24,4.9,16.4697360000001,19,FALSE
FALSE,31,4.2,10.9896660000001,23,FALSE
FALSE,34,3.4,19.925166,1,FALSE
TRUE,22,3.7,33.890298,6,FALSE
TRUE,29,4.6,26.1991079999999,8,FALSE
FALSE,28,4.7,24.95835,11,FALSE
TRUE,21,4.1,3.32933400000003,12,FALSE
TRUE,33,4.1,10.5431129999999,12,FALSE
FALSE,23,4.8,10.706394,13,FALSE
FALSE,22,3,9.3348780000001,23,FALSE
TRUE,33,3.5,20.102988,9,FALSE
TRUE,25,4.8,14.144286,11,FALSE
FALSE,30,3.3,5.35774799999982,11,FALSE
TRUE,26,4.6,15.3244380000001,17,FALSE
FALSE,21,3.7,20.5275630000001,17,FALSE
TRUE,25,3,6.73481400000006,23,FALSE
TRUE,31,4.4,0.917082000000024,1,FALSE
FALSE,21,3.9,13.5782969999998,1,FALSE
FALSE,40,4.5,1.57486799999989,2,FALSE
FALSE,30,3.3,21.8638920000001,13,FALSE
FALSE,18,3.1,5.70018299999987,13,FALSE
TRUE,23,3.4,4.79819699999999,14,FALSE
FALSE,28,4.1,2.32367399999985,14,FALSE
FALSE,23,4.3,3.60261599999998,22,FALSE
FALSE,31,4.5,12.7435770000001,23,FALSE
FALSE,22,4.5,0.222888000000001,0,FALSE
FALSE,23,4.2,33.12573,0,FALSE
FALSE,30,4.6,20.535555,1,FALSE
FALSE,25,4.1,1.01942400000013,2,FALSE
FALSE,28,4.3,5.1566160000001,4,FALSE
FALSE,32,4.4,3.52691400000005,13,TRUE
FALSE,36,3.1,4.51381500000007,14,TRUE
FALSE,36,3.5,26.5034700000001,16,TRUE
FALSE,32,5,16.8319289999999,19,TRUE
FALSE,25,4,7.90186799999993,22,TRUE
FALSE,26,3.5,7.29935999999991,2,TRUE
TRUE,34,4.1,1.59495900000003,7,TRUE
TRUE,20,4,1.55133599999995,19,TRUE
FALSE,33,4.9,1.3754010000001,21,TRUE
FALSE,33,4.6,23.3450760000001,22,TRUE
FALSE,27,4.8,28.9710000000001,10,FALSE
TRUE,28,3.8,12.1649339999999,10,FALSE
TRUE,27,4.2,7.58585100000002,16,FALSE
FALSE,27,3.4,15.21477,17,FALSE
FALSE,24,3.9,30.669966,19,FALSE
TRUE,33,4.2,4.94604899999995,20,FALSE
TRUE,31,4.1,0.307914000000055,20,FALSE
FALSE,21,4.5,17.8697790000001,20,FALSE
TRUE,33,4.1,1.93239899999988,23,FALSE
FALSE,27,4.4,11.458752,0,FALSE
FALSE,24,4.2,4.64179799999992,2,FALSE
FALSE,28,5,20.6418930000001,4,FALSE
FALSE,30,3,4.44477299999988,9,FALSE
FALSE,39,4.5,13.0381710000001,11,FALSE
FALSE,30,4.4,21.394251,12,FALSE
FALSE,27,3.1,9.17326199999999,21,FALSE
FALSE,26,3.4,4.83083099999982,7,FALSE
FALSE,24,4.2,5.76966899999993,13,FALSE
TRUE,33,4.8,11.9671319999999,16,FALSE
TRUE,28,3.7,7.265505,19,FALSE
FALSE,37,4.4,2.94771600000013,19,FALSE
FALSE,26,4.7,4.63047600000011,21,FALSE
TRUE,27,3.4,10.7673330000001,2,FALSE
TRUE,32,4.8,3.42246299999994,6,FALSE
TRUE,30,3.1,18.5693009999999,7,FALSE
FALSE,28,4.9,0.313907999999907,8,FALSE
FALSE,29,3,15.267606,9,FALSE
TRUE,19,4,29.127954,10,FALSE
FALSE,31,4.3,25.8655530000001,14,FALSE
TRUE,35,3.2,5.780103,16,FALSE
FALSE,23,3.7,6.18203400000009,16,FALSE
FALSE,24,4.3,5.41779899999984,17,FALSE
