"id","delivery_person_id","delivery_person_age","delivery_person_ratings","restaurant_latitude","restaurant_longitude","delivery_location_latitude","delivery_location_longitude","order_date","time_ordered","time_order_picked","weather_conditions","road_traffic_density","type_of_vehicle","delivery_duration_mins","distance_km","year","month","quarter","day_of_week","is_weekend","order_hour","time_period","traffic_level_num","weather_impact","actual_delivery_mins","is_delayed","delay_mins","on_time_delivery","delivery_speed","delivery_cost","order_value","profit_margin","cost_per_km","traffic_impact","distance_impact","partner_reliability","delivery_risk","efficiency_score","satisfaction_index","rider_experience","rating_category"
"ORD002792","DP0371",18,4.4,12.887102,77.559189,13.081795,77.726332,8-11-20,11:02:00,11:07:00,"cloudy","high","bike",NA,28.2250649349643,8,"Nov",4,"Thu",FALSE,11,"Morning",3,50,NA,NA,NA,NA,"Very Slow",239.913051947196,311.886967531355,23.0769230769231,8.5,80,58,88,44,NA,88,"Junior","Good"
"ORD002793","DP0026",36,3.9,12.934242,77.674082,12.927683,77.765813,8-11-20,11:52:00,11:56:00,"clear","high","bike",NA,9.96807029334697,8,"Nov",4,"Thu",FALSE,11,"Morning",3,20,NA,NA,NA,NA,"Very Slow",84.7285974934492,110.147176741484,23.0769230769231,8.5,80,20,78,34,NA,78,"Senior","Average"
"ORD002794","DP0440",27,4.6,13.120824,77.730852,12.808279,77.474364,8-11-20,12:33:00,12:36:00,"clear","high","scooter",NA,44.5000837566374,8,"Nov",4,"Thu",FALSE,12,"Afternoon",3,20,NA,NA,NA,NA,"Very Slow",378.250711931418,491.725925510843,23.0769230769231,8.5,80,91,92,53,NA,92,"Mid","Excellent"
"ORD002795","DP0141",28,3.8,13.022469,77.667664,13.187747,77.435299,8-11-20,18:16:00,18:18:00,"clear","low","scooter",NA,31.1612647813168,8,"Nov",4,"Thu",FALSE,18,"Evening",1,20,NA,NA,NA,NA,"Very Slow",264.870750641193,344.331975833551,23.0769230769231,8.5,20,64,76,30,NA,76,"Mid","Average"
"ORD002796","DP0236",32,4.4,13.09632,77.473658,13.04964,77.787185,8-11-20,19:15:00,19:20:00,"rainy","high","bike",NA,34.3534602155369,8,"Nov",4,"Thu",FALSE,19,"Evening",3,80,NA,NA,NA,NA,"Very Slow",292.004411832064,379.605735381683,23.0769230769231,8.5,80,70,88,47,NA,88,"Mid","Good"
"ORD002797","DP0166",19,4,13.124052,77.714557,13.148311,77.606049,8-11-20,21:04:00,21:09:00,"other","medium","bike",NA,12.0554781920498,8,"Nov",4,"Thu",FALSE,21,"Night",2,20,NA,NA,NA,NA,"Very Slow",102.471564632424,133.213034022151,23.0769230769231,8.5,50,25,80,26,NA,80,"Junior","Good"
"ORD002798","DP0227",31,3.5,13.03738,77.643032,13.117366,77.721767,8-11-20,21:22:00,21:25:00,"other","low","scooter",NA,12.3218736780607,8,"Nov",4,"Thu",FALSE,21,"Night",1,20,NA,NA,NA,NA,"Very Slow",104.735926263516,136.156704142571,23.0769230769231,8.5,20,25,70,20,NA,70,"Mid","Average"
"ORD002799","DP0164",33,4.8,13.036249,77.587183,13.152379,77.581965,9-11-20,16:09:00,16:15:00,"clear","gridlock","bike",NA,12.9254270814488,9,"Nov",4,"Fri",FALSE,16,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",109.866130192314,142.825969250009,23.0769230769231,8.5,20,26,96,15,NA,96,"Mid","Excellent"
"ORD002800","DP0011",29,3.1,13.039208,77.723412,13.178755,77.420316,9-11-20,17:37:00,17:41:00,"clear","high","bike",NA,36.3072869484399,9,"Nov",4,"Fri",FALSE,17,"Evening",3,20,NA,NA,NA,NA,"Very Slow",308.611939061739,401.195520780261,23.0769230769231,8.5,80,74,62,54,NA,62,"Mid","Average"
"ORD002801","DP0259",25,4.4,13.086816,77.547073,13.03642,77.443607,9-11-20,17:47:00,17:51:00,"cloudy","high","scooter",NA,12.5301415139154,9,"Nov",4,"Fri",FALSE,17,"Evening",3,50,NA,NA,NA,NA,"Very Slow",106.506202868281,138.458063728765,23.0769230769231,8.5,80,26,88,34,NA,88,"Mid","Good"
"ORD002802","DP0464",37,3.7,12.965104,77.573781,12.988186,77.75944,9-11-20,18:59:00,19:02:00,"cloudy","low","bike",NA,20.2801829266353,9,"Nov",4,"Fri",FALSE,18,"Evening",1,50,NA,NA,NA,NA,"Very Slow",172.3815548764,224.09602133932,23.0769230769231,8.5,20,42,74,24,NA,74,"Senior","Average"
"ORD002803","DP0409",29,3.3,12.903597,77.536472,13.052705,77.654859,9-11-20,21:00:00,21:07:00,"cloudy","high","bike",NA,20.9630556485465,9,"Nov",4,"Fri",FALSE,21,"Night",3,50,NA,NA,NA,NA,"Very Slow",178.185973012646,231.641764916439,23.0769230769231,8.5,80,43,66,44,NA,66,"Mid","Average"
"ORD002804","DP0275",22,4.9,13.046541,77.475614,13.041069,77.551226,9-11-20,00:39:00,00:42:00,"other","high","bicycle",NA,8.21330327003238,9,"Nov",4,"Fri",FALSE,0,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",69.8130777952752,90.7570011338578,23.0769230769231,8.5,80,17,98,30,NA,98,"Junior","Excellent"
"ORD002805","DP0033",31,4.8,12.974437,77.688616,12.8798,77.498279,9-11-20,02:03:00,02:08:00,"clear","low","bicycle",NA,23.1571864391146,9,"Nov",4,"Fri",FALSE,2,"Late Night",1,20,NA,NA,NA,NA,"Very Slow",196.836084732475,255.886910152217,23.0769230769231,8.5,20,47,96,21,NA,96,"Mid","Excellent"
"ORD002806","DP0034",28,4.3,13.129545,77.461293,13.134929,77.664255,9-11-20,04:30:00,04:37:00,"rainy","medium","bike",NA,21.9862955539899,9,"Nov",4,"Fri",FALSE,4,"Late Night",2,80,NA,NA,NA,NA,"Very Slow",186.883512208914,242.948565871588,23.0769230769231,8.5,50,45,86,31,NA,86,"Mid","Good"
"ORD002807","DP0130",28,3.1,12.911413,77.582238,13.019873,77.782633,10-11-20,06:55:00,06:59:00,"rainy","high","bike",NA,24.8390983051595,10,"Nov",4,"Sat",TRUE,6,"Morning",3,80,NA,NA,NA,NA,"Very Slow",211.132335593856,274.472036272013,23.0769230769231,8.5,80,51,62,57,NA,62,"Mid","Average"
"ORD002808","DP0014",24,3.1,13.095519,77.61408,13.124221,77.681418,10-11-20,11:53:00,11:55:00,"clear","low","scooter",NA,7.96029078399662,10,"Nov",4,"Sat",TRUE,11,"Morning",1,20,NA,NA,NA,NA,"Very Slow",67.6624716639713,87.9612131631626,23.0769230769231,8.5,20,16,62,28,NA,62,"Junior","Average"
"ORD002809","DP0309",28,4.9,13.093457,77.66318,12.950638,77.529222,10-11-20,12:11:00,12:14:00,"cloudy","high","bike",NA,21.5129612054379,10,"Nov",4,"Sat",TRUE,12,"Afternoon",3,50,NA,NA,NA,NA,"Very Slow",182.860170246222,237.718221320089,23.0769230769231,8.5,80,44,98,48,NA,98,"Mid","Excellent"
"ORD002810","DP0053",26,4.1,13.109448,77.587527,13.192665,77.637966,10-11-20,16:58:00,17:04:00,"foggy","medium","scooter",NA,10.7448288001182,10,"Nov",4,"Sat",TRUE,16,"Afternoon",2,50,NA,NA,NA,NA,"Very Slow",91.3310448010047,118.730358241306,23.0769230769231,8.5,50,22,82,35,NA,82,"Mid","Good"
"ORD002811","DP0387",32,4.4,13.131897,77.71927,12.90041,77.594407,10-11-20,17:29:00,17:34:00,"cloudy","high","scooter",NA,29.0782937633616,10,"Nov",4,"Sat",TRUE,17,"Evening",3,50,NA,NA,NA,NA,"Very Slow",247.165496988573,321.315146085145,23.0769230769231,8.5,80,60,88,54,NA,88,"Mid","Good"
"ORD002812","DP0194",30,4.5,12.94345,77.489143,13.042155,77.434399,10-11-20,22:21:00,22:28:00,"clear","medium","bike",NA,12.4757012957226,10,"Nov",4,"Sat",TRUE,22,"Night",2,20,NA,NA,NA,NA,"Very Slow",106.043461013642,137.856499317735,23.0769230769231,8.5,50,26,90,35,NA,90,"Mid","Excellent"
"ORD002813","DP0395",33,4.8,12.88664,77.549405,13.124681,77.589318,10-11-20,22:30:00,22:36:00,"clear","medium","bike",NA,26.8198568955839,10,"Nov",4,"Sat",TRUE,22,"Night",2,20,NA,NA,NA,NA,"Very Slow",227.968783612463,296.359418696202,23.0769230769231,8.5,50,55,96,42,NA,96,"Mid","Excellent"
"ORD002814","DP0051",30,3.8,13.117039,77.712113,12.955183,77.401168,10-11-20,01:16:00,01:21:00,"rainy","gridlock","bike",NA,38.1909960039671,10,"Nov",4,"Sat",TRUE,1,"Late Night",2,80,NA,NA,NA,NA,"Very Slow",324.62346603372,422.010505843836,23.0769230769231,8.5,20,78,76,44,NA,76,"Mid","Average"
"ORD002815","DP0241",41,3.3,13.060591,77.616922,12.899811,77.536638,10-11-20,02:21:00,02:25:00,"clear","high","scooter",NA,19.8819941489833,10,"Nov",4,"Sat",TRUE,2,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",168.996950266358,219.696035346266,23.0769230769231,8.5,80,41,66,53,NA,66,"Senior","Average"
"ORD002816","DP0113",34,4.5,13.004827,77.671966,12.811844,77.548125,10-11-20,04:08:00,04:13:00,"cloudy","high","bike",NA,25.3108717248541,10,"Nov",4,"Sat",TRUE,4,"Late Night",3,50,NA,NA,NA,NA,"Very Slow",215.14240966126,279.685132559638,23.0769230769231,8.5,80,52,90,52,NA,90,"Mid","Excellent"
"ORD002817","DP0047",37,3.9,12.8554,77.457988,13.081349,77.464569,10-11-20,04:49:00,04:56:00,"rainy","gridlock","scooter",NA,25.1345005731179,10,"Nov",4,"Sat",TRUE,4,"Late Night",2,80,NA,NA,NA,NA,"Very Slow",213.643254871502,277.736231332953,23.0769230769231,8.5,20,51,78,36,NA,78,"Senior","Average"
"ORD002818","DP0230",31,3.5,13.054185,77.681552,13.023193,77.646943,11-11-20,07:14:00,07:21:00,"clear","low","bike",NA,5.0923397601915,11,"Nov",4,"Sun",TRUE,7,"Morning",1,20,NA,NA,NA,NA,"Very Slow",43.2848879616278,56.2703543501161,23.0769230769231,8.5,20,10,70,25,NA,70,"Mid","Average"
"ORD002819","DP0343",23,4.2,13.045367,77.512031,12.873666,77.592896,11-11-20,09:41:00,09:46:00,"foggy","low","bike",NA,21.0071609390285,11,"Nov",4,"Sun",TRUE,9,"Morning",1,50,NA,NA,NA,NA,"Very Slow",178.560867981742,232.129128376264,23.0769230769231,8.5,20,43,84,32,NA,84,"Junior","Good"
"ORD002820","DP0122",28,4.8,13.123492,77.507472,13.028776,77.511792,11-11-20,13:16:00,13:21:00,"clear","medium","bike",NA,10.5423274738459,11,"Nov",4,"Sun",TRUE,13,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",89.6097835276902,116.492718585997,23.0769230769231,8.5,50,22,96,32,NA,96,"Mid","Excellent"
"ORD002821","DP0278",33,3.1,12.985737,77.538209,12.807624,77.402966,11-11-20,13:53:00,13:56:00,"clear","high","scooter",NA,24.6400872662704,11,"Nov",4,"Sun",TRUE,13,"Afternoon",3,20,NA,NA,NA,NA,"Very Slow",209.440741763298,272.272964292287,23.0769230769231,8.5,80,50,62,57,NA,62,"Mid","Average"
"ORD002822","DP0373",28,4.1,13.09579,77.596601,12.997849,77.659793,11-11-20,18:51:00,18:59:00,"clear","medium","scooter",NA,12.86317461848,11,"Nov",4,"Sun",TRUE,18,"Evening",2,20,NA,NA,NA,NA,"Very Slow",109.33698425708,142.138079534204,23.0769230769231,8.5,50,26,82,36,NA,82,"Mid","Good"
"ORD002823","DP0415",30,3.5,13.120108,77.728904,13.142461,77.739447,11-11-20,18:52:00,18:59:00,"rainy","gridlock","scooter",NA,2.73520198836423,11,"Nov",4,"Sun",TRUE,18,"Evening",2,80,NA,NA,NA,NA,"Very Slow",23.2492169010959,30.2239819714247,23.0769230769231,8.5,20,6,70,24,NA,70,"Mid","Average"
"ORD002824","DP0421",26,4.7,12.885181,77.606381,13.039002,77.475803,12-11-20,06:50:00,06:57:00,"clear","medium","bike",NA,22.1982588390099,12,"Nov",4,"Tue",FALSE,6,"Morning",2,20,NA,NA,NA,NA,"Very Slow",188.685200131584,245.29076017106,23.0769230769231,8.5,50,45,94,30,NA,94,"Mid","Excellent"
"ORD002825","DP0142",34,4,13.051966,77.559254,12.800088,77.691377,12-11-20,07:48:00,07:54:00,"other","high","bike",NA,31.4556839992668,12,"Nov",4,"Tue",FALSE,7,"Morning",3,20,NA,NA,NA,NA,"Very Slow",267.373313993768,347.585308191898,23.0769230769231,8.5,80,64,80,47,NA,80,"Mid","Good"
"ORD002826","DP0265",32,4.2,12.909297,77.599128,12.843405,77.632946,12-11-20,07:53:00,08:00:00,"clear","high","bike",NA,8.1927478334072,12,"Nov",4,"Tue",FALSE,7,"Morning",3,20,NA,NA,NA,NA,"Very Slow",69.6383565839612,90.5298635591496,23.0769230769231,8.5,80,17,84,32,NA,84,"Mid","Good"
"ORD002827","DP0220",26,3.9,12.932479,77.711249,13.093494,77.41351,12-11-20,09:41:00,09:47:00,"foggy","high","bike",NA,36.8925224323921,12,"Nov",4,"Tue",FALSE,9,"Morning",3,50,NA,NA,NA,NA,"Very Slow",313.586440675333,407.662372877932,23.0769230769231,8.5,80,76,78,51,NA,78,"Mid","Average"
"ORD002828","DP0394",23,4.8,12.958839,77.475429,13.099229,77.789932,12-11-20,10:38:00,10:45:00,"other","high","scooter",NA,37.4768440031251,12,"Nov",4,"Tue",FALSE,10,"Morning",3,20,NA,NA,NA,NA,"Very Slow",318.553174026563,414.119126234532,23.0769230769231,8.5,80,77,96,48,NA,96,"Junior","Excellent"
"ORD002829","DP0028",25,4.2,13.050577,77.460448,13.140209,77.497128,12-11-20,11:41:00,11:43:00,"cloudy","medium","bike",NA,10.7291579816909,12,"Nov",4,"Tue",FALSE,11,"Morning",2,50,NA,NA,NA,NA,"Very Slow",91.1978428443723,118.557195697684,23.0769230769231,8.5,50,22,84,25,NA,84,"Mid","Good"
"ORD002830","DP0254",23,3.6,13.124312,77.707539,12.873775,77.407647,12-11-20,12:05:00,12:10:00,"clear","medium","scooter",NA,42.7997204250115,12,"Nov",4,"Tue",FALSE,12,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",363.797623612597,472.936910696377,23.0769230769231,8.5,50,88,72,47,NA,72,"Junior","Average"
"ORD002831","DP0141",27,4.5,13.099468,77.663838,13.028189,77.576787,12-11-20,12:20:00,12:26:00,"cloudy","gridlock","bike",NA,12.3177677766063,12,"Nov",4,"Tue",FALSE,12,"Afternoon",2,50,NA,NA,NA,NA,"Very Slow",104.701026101154,136.1113339315,23.0769230769231,8.5,20,25,90,16,NA,90,"Mid","Excellent"
"ORD002832","DP0485",24,3.1,12.895374,77.607955,13.109289,77.571739,12-11-20,17:57:00,18:00:00,"rainy","low","bicycle",NA,24.1077242837082,12,"Nov",4,"Tue",FALSE,17,"Evening",1,80,NA,NA,NA,NA,"Very Slow",204.915656411519,266.390353334975,23.0769230769231,8.5,20,49,62,28,NA,62,"Junior","Average"
"ORD002833","DP0274",28,4.7,12.897711,77.581484,13.192506,77.74955,12-11-20,20:00:00,20:06:00,"clear","medium","bike",NA,37.4961258943428,12,"Nov",4,"Tue",FALSE,20,"Evening",2,20,NA,NA,NA,NA,"Very Slow",318.717070101914,414.332191132489,23.0769230769231,8.5,50,77,94,39,NA,94,"Mid","Excellent"
"ORD002834","DP0299",23,3.9,12.865349,77.73304,13.151947,77.501934,12-11-20,21:54:00,21:57:00,"rainy","medium","bike",NA,40.5277717915297,12,"Nov",4,"Tue",FALSE,21,"Night",2,80,NA,NA,NA,NA,"Very Slow",344.486060228003,447.831878296404,23.0769230769231,8.5,50,83,78,44,NA,78,"Junior","Average"
"ORD002835","DP0073",34,3.1,12.908761,77.638247,13.041283,77.701099,12-11-20,04:24:00,04:30:00,"rainy","medium","bike",NA,16.2334333782663,12,"Nov",4,"Tue",FALSE,4,"Late Night",2,80,NA,NA,NA,NA,"Very Slow",137.984183715263,179.379438829842,23.0769230769231,8.5,50,33,62,32,NA,62,"Mid","Average"
"ORD002836","DP0022",31,4.4,12.868814,77.457231,13.045612,77.428737,12-11-20,04:59:00,05:02:00,"clear","medium","bike",NA,19.9000464361128,12,"Nov",4,"Tue",FALSE,4,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",169.150394706958,219.895513119046,23.0769230769231,8.5,50,41,88,30,NA,88,"Mid","Good"
"ORD002837","DP0069",23,4.9,12.917246,77.684746,13.146099,77.688694,13-11-20,07:37:00,07:44:00,"cloudy","gridlock","scooter",NA,25.4508863828861,13,"Nov",4,"Wed",FALSE,7,"Morning",2,50,NA,NA,NA,NA,"Very Slow",216.332534254532,281.232294530891,23.0769230769231,8.5,20,52,98,22,NA,98,"Junior","Excellent"
"ORD002838","DP0271",29,3.9,12.976347,77.704199,13.094728,77.552611,13-11-20,08:09:00,08:13:00,"foggy","high","bike",NA,21.0460936618708,13,"Nov",4,"Wed",FALSE,8,"Morning",3,50,NA,NA,NA,NA,"Very Slow",178.891796125902,232.559334963672,23.0769230769231,8.5,80,43,78,41,NA,78,"Mid","Average"
"ORD002839","DP0236",37,3.9,13.035241,77.683867,13.009787,77.49149,13-11-20,09:54:00,10:00:00,"foggy","high","bike",NA,21.0325057571635,13,"Nov",4,"Wed",FALSE,9,"Morning",3,50,NA,NA,NA,NA,"Very Slow",178.77629893589,232.409188616657,23.0769230769231,8.5,80,43,78,41,NA,78,"Senior","Average"
"ORD002840","DP0317",39,4.8,13.06592,77.712786,12.842724,77.448494,13-11-20,12:12:00,12:18:00,"cloudy","gridlock","bike",NA,37.8971417874733,13,"Nov",4,"Wed",FALSE,12,"Afternoon",2,50,NA,NA,NA,NA,"Very Slow",322.125705193523,418.76341675158,23.0769230769231,8.5,20,78,96,30,NA,96,"Senior","Excellent"
"ORD002841","DP0163",32,4.9,12.951929,77.682816,13.01665,77.756491,13-11-20,13:07:00,13:14:00,"cloudy","low","scooter",NA,10.7478922619049,13,"Nov",4,"Wed",FALSE,13,"Afternoon",1,50,NA,NA,NA,NA,"Very Slow",91.3570842261919,118.76420949405,23.0769230769231,8.5,20,22,98,13,NA,98,"Mid","Excellent"
"ORD002842","DP0370",29,4.6,13.014405,77.656534,12.94556,77.632457,13-11-20,18:40:00,18:46:00,"other","medium","bike",NA,8.08754110777398,13,"Nov",4,"Wed",FALSE,18,"Evening",2,20,NA,NA,NA,NA,"Very Slow",68.7440994160788,89.3673292409025,23.0769230769231,8.5,50,17,92,22,NA,92,"Mid","Excellent"
"ORD002843","DP0273",29,3.6,12.872373,77.537955,13.058945,77.575246,13-11-20,19:42:00,19:48:00,"cloudy","high","bike",NA,21.1357320547968,13,"Nov",4,"Wed",FALSE,19,"Evening",3,50,NA,NA,NA,NA,"Very Slow",179.653722465773,233.549839205504,23.0769230769231,8.5,80,43,72,42,NA,72,"Mid","Average"
"ORD002844","DP0164",36,3.1,13.029657,77.609736,13.184988,77.732959,13-11-20,22:16:00,22:19:00,"clear","medium","bike",NA,21.8267314120343,13,"Nov",4,"Wed",FALSE,22,"Night",2,20,NA,NA,NA,NA,"Very Slow",185.527217002292,241.185382102979,23.0769230769231,8.5,50,45,62,36,NA,62,"Senior","Average"
"ORD002845","DP0328",31,4,12.858842,77.585375,12.957425,77.67767,13-11-20,23:41:00,23:43:00,"clear","high","scooter",NA,14.8402056414538,13,"Nov",4,"Wed",FALSE,23,"Night",3,20,NA,NA,NA,NA,"Very Slow",126.141747952357,163.984272338064,23.0769230769231,8.5,80,30,80,37,NA,80,"Mid","Good"
"ORD002846","DP0062",24,4.6,13.086812,77.662464,12.873776,77.437507,13-11-20,00:20:00,00:27:00,"clear","high","bike",NA,33.9894262765881,13,"Nov",4,"Wed",FALSE,0,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",288.910123350999,375.583160356299,23.0769230769231,8.5,80,70,92,47,NA,92,"Junior","Excellent"
"ORD002847","DP0035",26,3.4,13.130278,77.7471,12.822692,77.464005,13-11-20,00:25:00,00:33:00,"clear","low","bicycle",NA,45.942569490886,13,"Nov",4,"Wed",FALSE,0,"Late Night",1,20,NA,NA,NA,NA,"Very Slow",390.511840672531,507.66539287429,23.0769230769231,8.5,20,94,68,41,NA,68,"Mid","Average"
"ORD002848","DP0214",23,3.4,13.142264,77.739348,12.92222,77.763904,13-11-20,02:07:00,02:09:00,"rainy","medium","scooter",NA,24.6119604903317,13,"Nov",4,"Wed",FALSE,2,"Late Night",2,80,NA,NA,NA,NA,"Very Slow",209.20166416782,271.962163418165,23.0769230769231,8.5,50,50,68,36,NA,68,"Junior","Average"
"ORD002849","DP0121",29,3.3,13.108329,77.483216,13.156036,77.433474,14-11-20,06:07:00,06:11:00,"other","high","bicycle",NA,7.56003247562289,14,"Nov",4,"Thu",FALSE,6,"Morning",3,20,NA,NA,NA,NA,"Very Slow",64.2602760427946,83.538358855633,23.0769230769231,8.5,80,15,66,35,NA,66,"Mid","Average"
"ORD002850","DP0198",28,4.6,12.88179,77.684693,12.803048,77.700742,14-11-20,10:15:00,10:21:00,"clear","medium","scooter",NA,8.92691533578236,14,"Nov",4,"Thu",FALSE,10,"Morning",2,20,NA,NA,NA,NA,"Very Slow",75.8787803541501,98.6424144603951,23.0769230769231,8.5,50,18,92,22,NA,92,"Mid","Excellent"
"ORD002851","DP0070",39,4.3,13.093615,77.71179,13.050061,77.642946,14-11-20,11:21:00,11:24:00,"cloudy","medium","bike",NA,8.89142519863667,14,"Nov",4,"Thu",FALSE,11,"Morning",2,50,NA,NA,NA,NA,"Very Slow",75.5771141884117,98.2502484449353,23.0769230769231,8.5,50,18,86,23,NA,86,"Senior","Good"
"ORD002852","DP0099",21,4,13.080048,77.710214,13.136985,77.689603,14-11-20,12:17:00,12:22:00,"other","medium","bike",NA,6.71306561243881,14,"Nov",4,"Thu",FALSE,12,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",57.0610577057299,74.1793750174489,23.0769230769231,8.5,50,14,80,23,NA,80,"Junior","Good"
"ORD002853","DP0358",28,3.7,13.147675,77.716157,12.95851,77.799005,14-11-20,16:19:00,16:24:00,"foggy","high","scooter",NA,22.8686254611368,14,"Nov",4,"Thu",FALSE,16,"Afternoon",3,50,NA,NA,NA,NA,"Very Slow",194.383316419663,252.698311345562,23.0769230769231,8.5,80,47,74,43,NA,74,"Mid","Average"
"ORD002854","DP0213",30,4,13.074339,77.513029,13.183724,77.419783,14-11-20,18:59:00,19:02:00,"clear","low","bike",NA,15.808182232369,14,"Nov",4,"Thu",FALSE,18,"Evening",1,20,NA,NA,NA,NA,"Very Slow",134.369548975137,174.680413667678,23.0769230769231,8.5,20,32,80,20,NA,80,"Mid","Good"
"ORD002855","DP0284",18,3.4,13.115888,77.465298,12.930835,77.58572,14-11-20,19:36:00,19:42:00,"clear","low","scooter",NA,24.3640354627804,14,"Nov",4,"Thu",FALSE,19,"Evening",1,20,NA,NA,NA,NA,"Very Slow",207.094301433633,269.222591863723,23.0769230769231,8.5,20,50,68,27,NA,68,"Junior","Average"
"ORD002856","DP0314",26,4.5,12.97031,77.573541,12.990899,77.618855,14-11-20,21:08:00,21:13:00,"other","high","bike",NA,5.41744595698939,14,"Nov",4,"Thu",FALSE,21,"Night",3,20,NA,NA,NA,NA,"Very Slow",46.0482906344098,59.8627778247328,23.0769230769231,8.5,80,11,90,29,NA,90,"Mid","Excellent"
"ORD002857","DP0221",35,4,13.109213,77.502248,13.041837,77.761444,14-11-20,22:43:00,22:46:00,"clear","high","bike",NA,29.0564734872379,14,"Nov",4,"Thu",FALSE,22,"Night",3,20,NA,NA,NA,NA,"Very Slow",246.980024641522,321.074032033979,23.0769230769231,8.5,80,59,80,46,NA,80,"Senior","Good"
"ORD002858","DP0376",24,4.2,13.055514,77.637994,13.074212,77.540471,14-11-20,01:12:00,01:18:00,"clear","high","scooter",NA,10.7660281860192,14,"Nov",4,"Thu",FALSE,1,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",91.5112395811628,118.964611455512,23.0769230769231,8.5,80,22,84,34,NA,84,"Junior","Good"
"ORD002859","DP0185",33,4.3,12.911456,77.582495,13.166723,77.413669,14-11-20,02:55:00,03:01:00,"other","medium","bike",NA,33.7660332328475,14,"Nov",4,"Thu",FALSE,2,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",287.011282479203,373.114667222965,23.0769230769231,8.5,50,69,86,38,NA,86,"Mid","Good"
"ORD002860","DP0277",32,4.5,12.99265,77.720945,13.089632,77.778107,14-11-20,03:16:00,03:23:00,"clear","medium","bike",NA,12.4352656347861,14,"Nov",4,"Thu",FALSE,3,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",105.699757895682,137.409685264386,23.0769230769231,8.5,50,25,90,24,NA,90,"Mid","Excellent"
"ORD002861","DP0498",36,4.7,12.87387,77.718085,12.893654,77.747,14-11-20,05:14:00,05:16:00,"other","high","bike",NA,3.82923481152389,14,"Nov",4,"Thu",FALSE,5,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",32.5484958979531,42.313044667339,23.0769230769231,8.5,80,8,94,28,NA,94,"Senior","Excellent"
"ORD002862","DP0043",25,3.8,13.144839,77.57436,13.137855,77.512767,14-11-20,05:19:00,05:22:00,"rainy","medium","scooter",NA,6.71453311800723,14,"Nov",4,"Thu",FALSE,5,"Late Night",2,80,NA,NA,NA,NA,"Very Slow",57.0735315030615,74.1955909539799,23.0769230769231,8.5,50,14,76,24,NA,76,"Mid","Average"
"ORD002863","DP0243",29,4.6,12.913464,77.586876,12.807444,77.597673,15-11-20,05:50:00,05:54:00,"cloudy","medium","bike",NA,11.8468477360086,15,"Nov",4,"Fri",FALSE,5,"Late Night",2,50,NA,NA,NA,NA,"Very Slow",100.698205756073,130.907667482895,23.0769230769231,8.5,50,24,92,24,NA,92,"Mid","Excellent"
"ORD002864","DP0092",24,4.7,13.106801,77.733491,13.191697,77.565635,15-11-20,07:42:00,07:45:00,"cloudy","medium","scooter",NA,20.4806578905644,15,"Nov",4,"Fri",FALSE,7,"Morning",2,50,NA,NA,NA,NA,"Very Slow",174.085592069798,226.311269690737,23.0769230769231,8.5,50,42,94,29,NA,94,"Junior","Excellent"
"ORD002865","DP0236",40,3.8,13.053062,77.545346,12.877846,77.687069,15-11-20,08:27:00,08:31:00,"clear","low","bike",NA,24.807924170694,15,"Nov",4,"Fri",FALSE,8,"Morning",1,20,NA,NA,NA,NA,"Very Slow",210.867355450899,274.127562086169,23.0769230769231,8.5,20,51,76,26,NA,76,"Senior","Average"
"ORD002866","DP0389",31,4.6,13.128286,77.626701,13.121356,77.552008,15-11-20,12:01:00,12:07:00,"clear","low","bike",NA,8.12514731213068,15,"Nov",4,"Fri",FALSE,12,"Afternoon",1,20,NA,NA,NA,NA,"Very Slow",69.0637521531108,89.7828777990441,23.0769230769231,8.5,20,17,92,13,NA,92,"Mid","Excellent"
"ORD002867","DP0015",29,3.7,12.90071,77.714959,12.858554,77.752774,15-11-20,13:30:00,13:38:00,"clear","low","bike",NA,6.22696828883426,15,"Nov",4,"Fri",FALSE,13,"Afternoon",1,20,NA,NA,NA,NA,"Very Slow",52.9292304550912,68.8079995916185,23.0769230769231,8.5,20,13,74,15,NA,74,"Mid","Average"
"ORD002868","DP0086",27,3.7,13.005972,77.644723,12.840299,77.62478,15-11-20,16:54:00,16:59:00,"clear","medium","bike",NA,18.5483580695208,15,"Nov",4,"Fri",FALSE,16,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",157.661043590926,204.959356668204,23.0769230769231,8.5,50,38,74,32,NA,74,"Mid","Average"
"ORD002869","DP0428",30,3.1,12.948089,77.593742,12.866315,77.665741,15-11-20,18:21:00,18:28:00,"clear","low","bike",NA,11.9823520033746,15,"Nov",4,"Fri",FALSE,18,"Evening",1,20,NA,NA,NA,NA,"Very Slow",101.849992028684,132.404989637289,23.0769230769231,8.5,20,25,62,21,NA,62,"Mid","Average"
